,Model,Year,Fuel Type,City MPG,Highway MPG,Combined MPG,Annual Fuel Cost,Annual Consumption (Barrels),Highway Electricity Consumption,City Electricity Consumption,Combined Electricity Consumption,Vehicle Class,YouSaveOrSpend,AlternativeVehicleType
5245,Ford F150 Pickup 4Wd Limited,2019,Regular,17.0,21.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-4750.0,
5256,Ford F150 Raptor 4Wd,2019,Regular,15.0,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7250.0,
5279,Ford Fiesta Fwd,2019,Regular,27.0,36.0,30.5,1775.0,9.757,0.0,0.0,0.0,Subcompact Cars,625.0,
5292,Ford Fiesta St Fwd,2019,Regular,25.0,32.0,28.0,1900.0,10.6254,0.0,0.0,0.0,Compact Cars,0.0,
5309,Ford Flex Awd,2019,Regular,15.5,21.5,17.5,3075.0,17.0145,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-5875.0,
5320,Ford Flex Fwd,2019,Regular,16.0,23.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-4750.0,
5401,Ford Fusion Awd,2019,Regular,18.5,27.5,21.5,2525.0,13.9054,0.0,0.0,0.0,Midsize Cars,-3125.0,
5416,Ford Fusion Fwd,2019,Regular,21.67,32.0,25.67,2100.0,11.6066,0.0,0.0,0.0,Midsize Cars,-1000.0,
5427,Ford Gt,2019,Premium,11.0,18.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Two Seaters,-14750.0,
5457,Ford Mustang,2019,Regular,18.25,28.0,21.75,2537.5,13.9969,0.0,0.0,0.0,Subcompact Cars,-3187.5,
5463,Ford Mustang Bullitt,2019,Regular,15.0,24.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Subcompact Cars,-5500.0,
5473,Ford Mustang Convertible,2019,Regular,18.33,26.67,21.33,2566.67,14.1329,0.0,0.0,0.0,Subcompact Cars,-3333.33,
5515,Ford Mustang Performance Package,2019,Regular,20.0,27.5,23.0,2350.0,12.9352,0.0,0.0,0.0,Subcompact Cars,-2250.0,
5520,Ford Ranger 2Wd,2019,Regular,21.0,26.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-2250.0,
5529,Ford Ranger 2Wd Incomplete,2019,Regular,19.0,18.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-5500.0,
5534,Ford Ranger 4Wd,2019,Regular,20.0,24.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-2750.0,
5566,Ford Shelby Gt350 Mustang,2019,Premium,14.0,21.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Subcompact Cars,-11750.0,
5590,Ford Taurus Awd,2019,Regular,16.5,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Large Cars,-4750.0,
5597,Ford Taurus Awd Ffv,2019,Gasoline or E85,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Large Cars,-4750.0,FFV
5610,Ford Taurus Fwd,2019,Regular,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Large Cars,-3250.0,
5617,Ford Taurus Fwd Ffv,2019,Gasoline or E85,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Large Cars,-3250.0,FFV
5636,Ford Transit Connect Usps,2019,Regular,20.0,27.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-2750.0,
5647,Ford Transit Connect Van 2Wd,2019,Regular,22.0,27.0,23.5,2300.0,12.7118,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-2000.0,
5652,Ford Transit Connect Van Ffv,2019,Gasoline or E85,24.0,27.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-1250.0,FFV
5672,Ford Transit Connect Wagon Lwb Ffv,2019,Gasoline or E85,24.0,29.0,26.0,2050.0,11.4427,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-750.0,FFV
5681,Ford Transit Connect Wagon Lwb Fwd,2019,Regular,22.0,27.5,24.0,2250.0,12.4829,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-1750.0,
5690,Ford Transit T150 Wagon,2019,Regular,14.5,18.5,15.5,3475.0,19.2142,0.0,0.0,0.0,"Vans, Passenger Type",-7875.0,
5701,Ford Transit T150 Wagon Ffv,2019,Gasoline or E85,14.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,"Vans, Passenger Type",-8500.0,FFV
5712,Genesis G70 Awd,2019,Premium,19.0,26.5,21.5,3175.0,13.9054,0.0,0.0,0.0,Compact Cars,-6375.0,
5717,Genesis G70 Rwd,2019,Premium,19.0,28.0,22.33,3066.67,13.433,0.0,0.0,0.0,Compact Cars,-5833.33,
5724,Genesis G80 Awd,2019,Premium,16.67,23.67,19.33,3283.33,15.4264,0.0,0.0,0.0,Large Cars,-6916.67,
5732,Genesis G80 Rwd,2019,Premium,17.0,25.0,20.0,3166.67,14.9004,0.0,0.0,0.0,Large Cars,-6333.33,
5739,Genesis G90 Awd,2019,Premium,16.0,23.5,19.0,3575.0,15.7019,0.0,0.0,0.0,Large Cars,-8375.0,
5747,Genesis G90 Rwd,2019,Premium,16.5,24.0,19.5,3475.0,15.267,0.0,0.0,0.0,Large Cars,-7875.0,
5777,Gmc Acadia Awd,2019,Regular,19.0,25.0,21.0,2575.0,14.1993,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-3375.0,
5794,Gmc Acadia Fwd,2019,Regular,19.5,25.5,22.0,2450.0,13.5512,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-2750.0,
5814,Gmc Canyon 2Wd,2019,Regular,19.33,25.67,21.33,2533.33,13.974,0.0,0.0,0.0,Small Pickup Trucks 2WD,-3166.67,
5832,Gmc Canyon 4Wd,2019,Regular,18.0,24.0,20.0,2700.0,14.9128,0.0,0.0,0.0,Small Pickup Trucks 4WD,-4000.0,
5842,Gmc Canyon Cab Chassis 2Wd,2019,Regular,15.0,15.0,15.0,3600.0,19.834,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-8500.0,
6092,Gmc Sierra C10 2Wd,2019,Regular,17.0,21.67,18.5,2925.0,16.2005,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5125.0,FFV
6093,Gmc Sierra C10 Cab Chassis 2Wd,2019,Regular,14.5,19.0,16.5,3250.0,18.0475,0.0,0.0,0.0,Special Purpose Vehicle 2WD,-6750.0,
6094,Gmc Sierra C10 Xfe 2Wd,2019,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-4750.0,
6131,Gmc Sierra K10 4Wd,2019,Regular,16.0,20.29,17.57,3192.86,17.0187,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6464.29,FFV
6132,Gmc Sierra K10 4Wd At4,2019,Premium,15.0,19.5,17.0,3575.0,17.5006,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-8375.0,
6133,Gmc Sierra K10 Cab Chassis 4Wd,2019,Regular,14.0,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Special Purpose Vehicle 4WD,-8500.0,
6156,Gmc Sierra Ltd C15 2Wd,2019,Regular,15.0,22.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-6250.0,
6157,Gmc Sierra Ltd K15 4Wd,2019,Regular,15.0,21.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6250.0,
6181,Gmc Terrain Awd,2019,Regular,22.5,27.0,24.5,2500.0,12.189,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3000.0,
6196,Gmc Terrain Fwd,2019,Premium,24.0,29.0,26.0,2350.0,11.5108,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2250.0,
6246,Gmc Yukon C1500 2Wd,2019,Regular,14.67,22.33,17.67,3333.33,16.8524,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7166.67,FFV
6252,Gmc Yukon C1500 Xl 2Wd,2019,Regular,14.67,22.33,17.67,3333.33,16.8524,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-7166.67,FFV
6269,Gmc Yukon K1500 4Wd,2019,Gasoline or E85,14.67,21.33,17.0,3433.33,17.5006,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-7666.67,FFV
6275,Gmc Yukon K1500 Xl 4Wd,2019,Gasoline or E85,14.0,20.67,16.0,3650.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-8750.0,FFV
6344,Honda Accord,2019,Regular,26.0,34.8,29.4,1850.0,10.1982,0.0,0.0,0.0,Large Cars,250.0,
6351,Honda Accord 2.0T Sport/Touring,2019,Regular,22.0,32.0,26.0,2050.0,11.4427,0.0,0.0,0.0,Midsize Cars,-750.0,
6383,Honda Civic 2Dr,2019,Premium,28.83,37.33,32.33,1750.0,9.2308,0.0,0.0,0.0,Compact Cars,750.0,
6388,Honda Civic 4Dr,2019,Premium,29.0,38.17,32.5,1741.67,9.1914,0.0,0.0,0.0,Midsize Cars,791.67,
6396,Honda Civic 5Dr,2019,Premium,28.0,35.5,31.0,2112.5,9.7408,0.0,0.0,0.0,Large Cars,-1062.5,
6435,Honda Clarity Ev,2019,Electricity,126.0,103.0,114.0,600.0,0.072,32.87,26.81,29.54,Midsize Cars,6500.0,EV
6472,Honda Cr-V Awd,2019,Regular,26.0,32.0,28.0,1925.0,10.6389,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-125.0,
6480,Honda Cr-V Fwd,2019,Regular,27.0,33.0,29.0,1850.0,10.2712,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,250.0,
6523,Honda Fit,2019,Regular,31.0,37.33,33.33,1633.33,8.9589,0.0,0.0,0.0,Small Station Wagons,1333.33,
6531,Honda Hr-V Awd,2019,Regular,26.5,31.0,28.5,1875.0,10.4422,0.0,0.0,0.0,Small Station Wagons,125.0,
6539,Honda Hr-V Fwd,2019,Regular,28.0,34.0,30.0,1800.0,9.917,0.0,0.0,0.0,Small Station Wagons,500.0,
6564,Honda Odyssey,2019,Regular,19.0,28.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Minivan - 2WD,-2750.0,
6576,Honda Passport Awd,2019,Regular,19.0,24.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3250.0,
6581,Honda Passport Fwd,2019,Regular,20.0,25.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2750.0,
6612,Honda Pilot Awd,2019,Regular,18.5,26.0,21.5,2500.0,13.8452,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3000.0,
6625,Honda Pilot Fwd,2019,Regular,19.5,27.0,22.5,2400.0,13.2292,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2500.0,
6635,Honda Ridgeline Awd,2019,Regular,18.0,25.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-3250.0,
6642,Honda Ridgeline Fwd,2019,Regular,19.0,26.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Small Pickup Trucks 2WD,-2750.0,
6683,Hyundai Accent,2019,Regular,28.0,37.5,31.5,1725.0,9.4471,0.0,0.0,0.0,Compact Cars,875.0,
6729,Hyundai Elantra,2019,Regular,26.8,35.2,30.0,1820.0,10.0432,0.0,0.0,0.0,Midsize Cars,400.0,
6746,Hyundai Elantra Gt,2019,Regular,24.33,31.33,27.0,1983.33,11.029,0.0,0.0,0.0,Large Cars,-416.67,
6756,Hyundai Elantra Se,2019,Regular,29.0,38.0,33.0,1650.0,9.0155,0.0,0.0,0.0,Midsize Cars,1250.0,
6812,Hyundai Ioniq Electric,2019,Electricity,150.0,122.0,136.0,500.0,0.06,28.0,22.0,25.0,Midsize Cars,7000.0,EV
6816,Hyundai Kona Awd,2019,Regular,25.5,29.5,27.0,2000.0,11.0189,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-500.0,
6822,Hyundai Kona Electric,2019,Electricity,132.0,108.0,120.0,600.0,0.0672,30.96,26.0,28.0,Small Sport Utility Vehicle 2WD,6500.0,EV
6828,Hyundai Kona Fwd,2019,Regular,27.5,32.5,30.0,1800.0,9.917,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,500.0,
6884,Hyundai Santa Fe Awd,2019,Regular,20.0,25.5,22.0,2450.0,13.5512,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2750.0,
6893,Hyundai Santa Fe Fwd,2019,Regular,21.0,27.0,23.5,2300.0,12.7118,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2000.0,
6926,Hyundai Santa Fe Xl Awd,2019,Regular,18.0,24.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4000.0,
6927,Hyundai Santa Fe Xl Fwd,2019,Regular,18.0,25.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-3250.0,
6928,Hyundai Santa Fe Xl Ultimate Awd,2019,Regular,17.0,22.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4750.0,
6929,Hyundai Santa Fe Xl Ultimate Fwd,2019,Regular,18.0,23.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-4000.0,
6949,Hyundai Sonata,2019,Regular,25.33,34.0,28.33,1900.0,10.555,0.0,0.0,0.0,Large Cars,0.0,
6958,Hyundai Sonata Se,2019,Regular,26.0,35.0,29.0,1850.0,10.259,0.0,0.0,0.0,Large Cars,250.0,
6996,Hyundai Tucson Awd,2019,Regular,21.5,25.5,23.0,2350.0,12.9352,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2250.0,
7009,Hyundai Tucson Fwd,2019,Regular,22.5,29.0,25.5,2100.0,11.6715,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1000.0,
7021,Hyundai Veloster,2019,Regular,26.5,33.5,29.25,1837.5,10.1796,0.0,0.0,0.0,Compact Cars,312.5,
7024,Hyundai Veloster N,2019,Premium,22.0,28.0,25.0,2700.0,11.9004,0.0,0.0,0.0,Compact Cars,-4000.0,
7186,Infiniti Q50,2019,Premium,21.5,29.5,24.0,2825.0,12.4178,0.0,0.0,0.0,Midsize Cars,-4625.0,
7196,Infiniti Q50 Awd,2019,Premium,20.5,27.5,23.0,2950.0,12.9597,0.0,0.0,0.0,Midsize Cars,-5250.0,
7202,Infiniti Q50 Red Sport,2019,Premium,20.0,26.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Midsize Cars,-6000.0,
7208,Infiniti Q50 Red Sport  Awd,2019,Premium,19.0,26.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Midsize Cars,-6000.0,
7226,Infiniti Q60,2019,Premium,20.5,29.0,23.5,2900.0,12.7118,0.0,0.0,0.0,Subcompact Cars,-5000.0,
7233,Infiniti Q60 Awd,2019,Premium,20.0,27.5,23.0,2950.0,12.9597,0.0,0.0,0.0,Subcompact Cars,-5250.0,
7242,Infiniti Q60 Red Sport,2019,Premium,20.0,27.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Subcompact Cars,-6000.0,
7247,Infiniti Q60 Red Sport Awd,2019,Premium,19.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Subcompact Cars,-6750.0,
7258,Infiniti Q70,2019,Premium,17.0,24.5,20.0,3400.0,14.9128,0.0,0.0,0.0,Midsize Cars,-7500.0,
7264,Infiniti Q70 Awd,2019,Premium,17.0,23.5,19.0,3575.0,15.7019,0.0,0.0,0.0,Midsize Cars,-8375.0,
7267,Infiniti Qx30,2019,Premium,24.0,33.0,27.0,2500.0,11.0189,0.0,0.0,0.0,Compact Cars,-3000.0,
7270,Infiniti Qx30 Awd,2019,Premium,21.0,30.0,25.0,2700.0,11.9004,0.0,0.0,0.0,Compact Cars,-4000.0,
7282,Infiniti Qx50,2019,Premium,24.0,31.0,27.0,2500.0,11.0189,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-3000.0,
7292,Infiniti Qx50 Awd,2019,Premium,24.0,30.0,26.0,2600.0,11.4427,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3500.0,
7326,Infiniti Qx60 Awd,2019,Premium,19.0,26.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-6000.0,
7336,Infiniti Qx60 Fwd,2019,Premium,20.0,27.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-6000.0,
7354,Infiniti Qx80 2Wd,2019,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-11750.0,
7365,Infiniti Qx80 4Wd,2019,Premium,13.0,19.0,15.0,4500.0,19.834,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-13000.0,
7447,Jaguar E-Pace P250,2019,Premium,21.0,28.0,24.0,2800.0,12.3962,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4500.0,
7448,Jaguar E-Pace P300,2019,Premium,21.0,27.0,23.0,2950.0,12.9352,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-5250.0,
7452,Jaguar F-Pace,2019,Premium,18.67,23.67,20.67,3316.67,14.6,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-7083.33,
7471,Jaguar F-Type Convertible,2019,Premium,19.67,27.33,22.67,3033.33,13.3454,0.0,0.0,0.0,Two Seaters,-5666.67,
7478,Jaguar F-Type Coupe,2019,Premium,19.67,27.33,22.67,3033.33,13.3454,0.0,0.0,0.0,Two Seaters,-5666.67,
7496,Jaguar F-Type R Awd Convertible,2019,Premium,15.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
7504,Jaguar F-Type R Awd Coupe,2019,Premium,15.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
7514,Jaguar F-Type S Awd Convertible,2019,Premium,18.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Two Seaters,-6750.0,
7520,Jaguar F-Type S Awd Coupe,2019,Premium,18.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Two Seaters,-6750.0,
7528,Jaguar F-Type S Convertible,2019,Premium,17.0,25.5,20.0,3425.0,15.0258,0.0,0.0,0.0,Two Seaters,-7625.0,
7535,Jaguar F-Type S Coupe,2019,Premium,17.0,25.5,20.0,3425.0,15.0258,0.0,0.0,0.0,Two Seaters,-7625.0,
7539,Jaguar F-Type Svr Awd Convertible Gen2,2019,Premium,16.0,24.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
7541,Jaguar F-Type Svr Awd Coupe Gen2,2019,Premium,16.0,24.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
7544,Jaguar I-Pace,2019,Electricity,80.0,72.0,76.0,950.0,0.1056,46.81,42.2,44.28,Small Sport Utility Vehicle 4WD,4750.0,EV
7605,Jaguar Xe,2019,Premium,23.0,32.0,26.0,2600.0,11.5108,0.0,0.0,0.0,Compact Cars,-3500.0,
7611,Jaguar Xe Awd,2019,Premium,20.0,28.33,23.0,3033.33,13.363,0.0,0.0,0.0,Compact Cars,-5666.67,
7628,Jaguar Xf,2019,Premium,22.5,31.5,25.5,2675.0,11.7803,0.0,0.0,0.0,Midsize Cars,-3875.0,
7638,Jaguar Xf Awd,2019,Premium,21.5,30.5,25.0,2725.0,11.9771,0.0,0.0,0.0,Midsize Cars,-4125.0,
7657,Jaguar Xf Sportbrake Awd,2019,Premium,18.0,25.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Station Wagons,-6750.0,
7670,Jaguar Xj,2019,Premium,16.5,25.0,19.5,3500.0,15.3477,0.0,0.0,0.0,Large Cars,-8000.0,
7677,Jaguar Xj Awd,2019,Premium,17.0,26.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Large Cars,-7500.0,
7708,Jaguar Xjl,2019,Premium,16.5,25.0,19.5,3500.0,15.3477,0.0,0.0,0.0,Large Cars,-8000.0,
7714,Jaguar Xjl Awd,2019,Premium,17.0,25.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Large Cars,-7500.0,
7789,Jeep Cherokee 4Wd,2019,Regular,20.33,28.33,23.33,2316.67,12.7719,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2083.33,
7799,Jeep Cherokee 4Wd Active Drive Ii,2019,Regular,19.0,26.5,22.0,2450.0,13.5512,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2750.0,
7807,Jeep Cherokee Fwd,2019,Regular,21.67,30.33,24.67,2183.33,12.0928,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1416.67,
7816,Jeep Cherokee Trailhawk 4Wd,2019,Regular,19.0,25.0,21.5,2500.0,13.8452,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-3000.0,
7850,Jeep Compass 4Wd,2019,Regular,22.0,30.5,25.0,2150.0,11.9004,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-1250.0,
7861,Jeep Compass Fwd,2019,Regular,22.5,31.5,25.5,2100.0,11.6715,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1000.0,
7888,Jeep Grand Cherokee 2Wd,2019,Regular,19.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Standard Sport Utility Vehicle 2WD,-3250.0,
7913,Jeep Grand Cherokee 4Wd,2019,Regular,16.0,23.5,19.0,3125.0,15.8339,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-6125.0,
7929,Jeep Grand Cherokee Srt 4Wd,2019,Premium,13.0,19.0,15.0,4500.0,19.834,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-13000.0,
7940,Jeep Grand Cherokee Trackhawk 4Wd,2019,Premium,11.0,17.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-16500.0,
8003,Jeep Renegade 2Wd,2019,Regular,23.0,31.0,26.0,2075.0,11.4596,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-875.0,
8011,Jeep Renegade 4Wd,2019,Regular,22.0,29.0,25.0,2150.0,11.9195,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-1250.0,
8016,Jeep Renegade Trailhawk 4Wd,2019,Regular,22.0,27.0,24.0,2250.0,12.3962,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-1750.0,
8056,Jeep Wrangler 4Wd,2019,Regular,17.5,24.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4000.0,
8067,Jeep Wrangler Unlimited 4Wd,2019,Regular,17.5,23.0,19.5,2775.0,15.267,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4375.0,
8091,Kia Cadenza,2019,Regular,20.0,27.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Large Cars,-2250.0,
8118,Kia Forte,2019,Regular,28.5,38.5,32.5,1675.0,9.1737,0.0,0.0,0.0,Midsize Cars,1125.0,
8133,Kia Forte Fe,2019,Regular,31.0,41.0,35.0,1550.0,8.5003,0.0,0.0,0.0,Midsize Cars,1750.0,
8158,Kia K900,2019,Premium,18.0,25.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Large Cars,-6750.0,
8160,Kia Niro Electric,2019,Electricity,123.0,102.0,112.0,650.0,0.072,33.21,27.39,30.01,Small Station Wagons,6250.0,EV
8184,Kia Optima,2019,Regular,24.0,33.33,27.33,2000.0,11.0041,0.0,0.0,0.0,Large Cars,-500.0,
8190,Kia Optima Fe,2019,Regular,25.0,35.0,29.0,1850.0,10.259,0.0,0.0,0.0,Large Cars,250.0,
8211,Kia Rio,2019,Regular,28.5,37.0,32.0,1700.0,9.2972,0.0,0.0,0.0,Compact Cars,1000.0,
8243,Kia Sedona,2019,Regular,18.0,24.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Minivan - 2WD,-3250.0,
8290,Kia Sorento Awd,2019,Regular,20.0,25.0,22.0,2450.0,13.5512,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2750.0,
8302,Kia Sorento Fwd,2019,Regular,20.5,27.5,23.5,2300.0,12.7118,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-2000.0,
8316,Kia Soul,2019,Regular,25.25,30.5,27.5,1950.0,10.8221,0.0,0.0,0.0,Small Station Wagons,-250.0,
8336,Kia Soul Electric,2019,Electricity,124.0,93.0,108.0,650.0,0.0744,36.07,27.26,31.23,Small Station Wagons,6250.0,EV
8377,Kia Sportage Awd,2019,Regular,20.5,24.0,22.0,2450.0,13.5512,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2750.0,
8385,Kia Sportage Fe Awd,2019,Regular,21.0,25.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-2750.0,
8388,Kia Sportage Fe Fwd,2019,Regular,23.0,30.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1250.0,
8393,Kia Sportage Fwd,2019,Regular,21.5,27.5,24.0,2250.0,12.4178,0.0,0.0,0.0,Small Sport Utility Vehicle 2WD,-1750.0,
8405,Kia Stinger Awd,2019,Premium,19.0,27.0,22.0,3100.0,13.6359,0.0,0.0,0.0,Midsize Cars,-6000.0,
8411,Kia Stinger Rwd,2019,Premium,19.5,27.0,22.5,3050.0,13.388,0.0,0.0,0.0,Midsize Cars,-5750.0,
8435,Lamborghini Aventador Coupe,2019,Premium,9.0,15.0,11.0,6150.0,27.0464,0.0,0.0,0.0,Two Seaters,-21250.0,
8446,Lamborghini Aventador Roadster,2019,Premium,9.0,15.0,11.0,6150.0,27.0464,0.0,0.0,0.0,Two Seaters,-21250.0,
8480,Lamborghini Huracan,2019,Premium,13.0,18.0,15.0,4500.0,19.834,0.0,0.0,0.0,Two Seaters,-13000.0,
8485,Lamborghini Huracan 2Wd,2019,Premium,13.0,18.0,15.0,4500.0,19.834,0.0,0.0,0.0,Two Seaters,-13000.0,
8496,Lamborghini Huracan Spyder,2019,Premium,13.0,18.0,15.0,4500.0,19.834,0.0,0.0,0.0,Two Seaters,-13000.0,
8504,Lamborghini Huracan Spyder 2Wd,2019,Premium,13.0,18.0,15.0,4500.0,19.834,0.0,0.0,0.0,Two Seaters,-13000.0,
8527,Lamborghini Urus,2019,Premium,12.0,17.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-14750.0,
8548,Land Rover Discovery,2019,Premium,16.0,21.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-9250.0,
8563,Land Rover Discovery Sport,2019,Premium,21.0,25.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-6000.0,
8570,Land Rover Discovery Sport Si4,2019,Premium,20.0,25.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-6000.0,
8622,Land Rover Range Rover,2019,Premium,16.0,21.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Standard Sport Utility Vehicle 4WD,-9250.0,
8637,Land Rover Range Rover Evoque 237Hp,2019,Premium,22.0,29.0,25.0,2700.0,11.9004,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4000.0,
8638,Land Rover Range Rover Evoque 286Hp,2019,Premium,21.0,29.0,24.0,2800.0,12.3962,0.0,0.0,0.0,Small Sport Utility Vehicle 4WD,-4500.0,
